DEPT .m 	Cali in	DT us/ft	GR  gAPI	LLD ohmm	LLS ohmm	MSFL ohmm	NPHI m3/m3	RHOB g/cm3	SP mV	MD M	TVDSS	UTME	UTMN
1428.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.006104	1410.768189	399523.6563	85611.125
1428.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.105713	1410.862183	399523.6563	85611.10156
1428.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.205322	1410.956177	399523.6875	85611.07813
1428.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.30481	1411.050293	399523.7188	85611.04688
1428.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.404419	1411.144287	399523.7188	85611.02344
1428.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.504028	1411.238281	399523.75	85611
1428.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.603516	1411.332398	399523.7813	85610.97656
1428.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.703125	1411.426392	399523.7813	85610.94531
1428.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.802612	1411.520508	399523.8125	85610.92188
1428.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1428.902222	1411.614502	399523.8438	85610.89844
1429.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.001831	1411.708496	399523.8438	85610.875
1429.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.101318	1411.802612	399523.875	85610.84375
1429.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.200928	1411.896606	399523.9063	85610.82031
1429.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.300537	1411.990601	399523.9063	85610.79688
1429.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.400024	1412.084717	399523.9375	85610.76563
1429.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.499634	1412.178711	399523.9688	85610.74219
1429.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.599121	1412.272705	399523.9688	85610.71875
1429.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.698731	1412.366821	399524	85610.69531
1429.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.79834	1412.460815	399524.0313	85610.66406
1429.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.897827	1412.55481	399524.0313	85610.64063
1430.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1429.997437	1412.648926	399524.0625	85610.61719
1430.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.096924	1412.74292	399524.0938	85610.58594
1430.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.196533	1412.836914	399524.0938	85610.5625
1430.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.296143	1412.93103	399524.125	85610.53906
1430.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.39563	1413.025024	399524.125	85610.51563
1430.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.495239	1413.119019	399524.1563	85610.48438
1430.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.594849	1413.213135	399524.1875	85610.46094
1430.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.694336	1413.307129	399524.1875	85610.4375
1430.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.793945	1413.401123	399524.2188	85610.40625
1430.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.893433	1413.495239	399524.25	85610.38281
1431.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1430.993042	1413.589233	399524.25	85610.35938
1431.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.092651	1413.683228	399524.2813	85610.33594
1431.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.192139	1413.777344	399524.3125	85610.30469
1431.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.291748	1413.871338	399524.3125	85610.28125
1431.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.391235	1413.965332	399524.3438	85610.25781
1431.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.490845	1414.059448	399524.375	85610.22656
1431.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.590454	1414.153442	399524.375	85610.20313
1431.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.689941	1414.247437	399524.4063	85610.17969
1431.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.789551	1414.341553	399524.4375	85610.15625
1431.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.88916	1414.435547	399524.4375	85610.125
1432.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1431.988648	1414.529541	399524.4688	85610.10156
1432.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.088257	1414.623657	399524.5	85610.07813
1432.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.187744	1414.717651	399524.5	85610.05469
1432.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.287354	1414.811646	399524.5313	85610.02344
1432.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.386963	1414.905762	399524.5625	85610
1432.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.486939	1414.998291	399524.4375	85609.9375
1432.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.587524	1415.088745	399524.125	85609.8125
1432.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.687744	1415.179932	399524.125	85609.77344
1432.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.787964	1415.27124	399524.125	85609.74219
1432.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.888184	1415.362549	399524.1563	85609.71094
1433.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1432.988403	1415.453857	399524.1875	85609.67969
1433.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.088623	1415.545166	399524.1875	85609.64844
1433.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.188721	1415.636475	399524.2188	85609.61719
1433.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.28894	1415.727783	399524.25	85609.58594
1433.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.38916	1415.819092	399524.25	85609.55469
1433.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.48938	1415.910523	399524.2813	85609.52344
1433.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.5896	1416.001831	399524.2813	85609.49219
1433.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.689819	1416.09314	399524.3125	85609.46094
1433.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.790039	1416.184448	399524.3438	85609.42969
1433.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.890137	1416.275757	399524.3438	85609.39844
1434.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1433.990356	1416.367065	399524.375	85609.36719
1434.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.090576	1416.458374	399524.4063	85609.33594
1434.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.190796	1416.549683	399524.4063	85609.30469
1434.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.291016	1416.640991	399524.4375	85609.28125
1434.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.391235	1416.7323	399524.4688	85609.25
1434.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.491455	1416.823608	399524.4688	85609.21875
1434.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.591675	1416.914917	399524.5	85609.1875
1434.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.691773	1417.006226	399524.5313	85609.15625
1434.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.791992	1417.097534	399524.5313	85609.125
1434.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.892212	1417.188843	399524.5625	85609.09375
1435.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1434.992432	1417.280151	399524.5938	85609.0625
1435.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.092651	1417.37146	399524.5938	85609.03125
1435.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.192871	1417.462769	399524.625	85609
1435.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.293091	1417.554077	399524.6563	85608.96875
1435.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.393189	1417.645386	399524.6563	85608.9375
1435.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.493408	1417.736694	399524.6875	85608.90625
1435.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.593628	1417.828003	399524.7188	85608.875
1435.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.693848	1417.919312	399524.7188	85608.84375
1435.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.794067	1418.01062	399524.75	85608.82031
1435.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.894287	1418.101929	399524.7813	85608.78906
1436.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1435.994507	1418.193237	399524.7813	85608.75781
1436.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.094727	1418.284546	399524.8125	85608.72656
1436.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.194824	1418.375855	399524.8438	85608.69531
1436.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.295044	1418.467163	399524.8438	85608.66406
1436.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.395264	1418.558472	399524.875	85608.63281
1436.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.495483	1418.64978	399524.9063	85608.60156
1436.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.595703	1418.741211	399524.9063	85608.57031
1436.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.695923	1418.83252	399524.9375	85608.53906
1436.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.796143	1418.923828	399524.9375	85608.50781
1436.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.89624	1419.015137	399524.9688	85608.47656
1437.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1436.99646	1419.106445	399525	85608.44531
1437.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.09668	1419.197754	399525	85608.41406
1437.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.196899	1419.289063	399525.0313	85608.38281
1437.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.297119	1419.380371	399525.0625	85608.35156
1437.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.397339	1419.47168	399525.0625	85608.32813
1437.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.497559	1419.562988	399525.0938	85608.29688
1437.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.597778	1419.654297	399525.125	85608.26563
1437.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.697876	1419.745606	399525.125	85608.23438
1437.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.798096	1419.836914	399525.1563	85608.20313
1437.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.898315	1419.928223	399525.1875	85608.17188
1438.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1437.998535	1420.019531	399525.1875	85608.14063
1438.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1438.098755	1420.11084	399525.2188	85608.10938
1438.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1438.198975	1420.202148	399525.25	85608.07813
1438.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1438.299194	1420.293457	399525.25	85608.04688
1438.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1438.399292	1420.384766	399525.2813	85608.01563
1438.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1438.499512	1420.476074	399525.3125	85607.98438
1438.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1438.599731	1420.567383	399525.3125	85607.95313
1438.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1438.699951	1420.658691	399525.3438	85607.92188
1438.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1438.800171	1420.75	399525.375	85607.89063
1438.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1438.900391	1420.841309	399525.375	85607.85938
1439.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.00061	1420.932617	399525.4063	85607.83594
1439.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.10083	1421.023926	399525.4375	85607.80469
1439.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.200928	1421.115234	399525.4375	85607.77344
1439.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.301148	1421.206543	399525.4688	85607.74219
1439.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.401367	1421.297852	399525.5	85607.71094
1439.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.501587	1421.38916	399525.5	85607.67969
1439.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.601807	1421.480469	399525.5313	85607.64844
1439.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.702026	1421.571777	399525.5625	85607.61719
1439.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.802246	1421.663208	399525.5625	85607.58594
1439.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1439.902344	1421.754517	399525.5938	85607.55469
1440.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.002564	1421.845825	399525.5938	85607.52344
1440.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.102783	1421.937134	399525.625	85607.49219
1440.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.203003	1422.028442	399525.6563	85607.46094
1440.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.303223	1422.119751	399525.6563	85607.42969
1440.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.403442	1422.21106	399525.6875	85607.39844
1440.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.503662	1422.302368	399525.7188	85607.36719
1440.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.603882	1422.393677	399525.7188	85607.34375
1440.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.70398	1422.484985	399525.75	85607.3125
1440.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.804199	1422.576294	399525.7813	85607.28125
1440.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1440.904419	1422.667603	399525.7813	85607.25
1441.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.004639	1422.758911	399525.8125	85607.21875
1441.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.104858	1422.85022	399525.8438	85607.1875
1441.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.205078	1422.941528	399525.8438	85607.15625
1441.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.305298	1423.032837	399525.875	85607.125
1441.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.405396	1423.124146	399525.9063	85607.09375
1441.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.505615	1423.215454	399525.9063	85607.0625
1441.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.605835	1423.306763	399525.9375	85607.03125
1441.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.706055	1423.398071	399525.9688	85607
1441.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.806274	1423.48938	399525.9688	85606.96875
1441.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1441.906494	1423.580689	399526	85606.9375
1442.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.006714	1423.671997	399526.0313	85606.90625
1442.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.106812	1423.763306	399526.0313	85606.875
1442.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.207031	1423.854614	399526.0625	85606.85156
1442.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.307251	1423.945923	399526.0938	85606.82031
1442.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.407471	1424.037231	399526.0938	85606.78906
1442.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.50769	1424.12854	399526.125	85606.75781
1442.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.60791	1424.219849	399526.1563	85606.72656
1442.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.70813	1424.311157	399526.1563	85606.69531
1442.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.80835	1424.402466	399526.1875	85606.66406
1442.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1442.908447	1424.493774	399526.2188	85606.63281
1443.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1443.008667	1424.585205	399526.2188	85606.60156
1443.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1443.108887	1424.676514	399526.25	85606.57031
1443.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1443.209106	1424.767822	399526.25	85606.53906
1443.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1443.309326	1424.859131	399526.2813	85606.50781
1443.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1443.409546	1424.95044	399526.3125	85606.47656
1443.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1443.509766	1425.041748	399526.3125	85606.44531
1443.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1443.609863	1425.133057	399526.3438	85606.41406
1443.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1443.710083	1425.224365	399526.375	85606.38281
