DEPTH	CALI	CORE_POR	DT	GR	LLD	LLS	MSFL	NPHI	RHOB	CORE_KH	CORE_KV	MD_m	RFT	TVDSS	UTME	UTMN
1234	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.012695	-999.25	1223.312744	400940.5938	87050.89844
1234.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.112793	-999.25	1223.412842	400940.5938	87050.89844
1234.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.212769	-999.25	1223.512817	400940.5938	87050.89844
1234.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.312866	-999.25	1223.612915	400940.5938	87050.89844
1234.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.412842	-999.25	1223.712891	400940.5938	87050.89844
1234.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.51294	-999.25	1223.812988	400940.5938	87050.89844
1234.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.612915	-999.25	1223.912964	400940.5938	87050.89844
1234.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.713013	-999.25	1224.013062	400940.5938	87050.89844
1234.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.812988	-999.25	1224.113037	400940.5938	87050.89844
1234.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1234.913086	-999.25	1224.213135	400940.5938	87050.89844
1235	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.013184	-999.25	1224.313232	400940.5938	87050.89844
1235.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.113159	-999.25	1224.413208	400940.5938	87050.89844
1235.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.213257	-999.25	1224.513306	400940.5938	87050.89844
1235.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.313232	-999.25	1224.613281	400940.5938	87050.89844
1235.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.41333	-999.25	1224.713379	400940.5938	87050.89844
1235.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.513306	-999.25	1224.813355	400940.5938	87050.89844
1235.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.613403	-999.25	1224.913452	400940.5938	87050.89844
1235.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.713379	-999.25	1225.013428	400940.5938	87050.89844
1235.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.813477	-999.25	1225.113525	400940.5938	87050.89844
1235.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1235.913452	-999.25	1225.213501	400940.5938	87050.89844
1236	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.01355	-999.25	1225.313599	400940.5938	87050.89844
1236.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.113648	-999.25	1225.413696	400940.5938	87050.89844
1236.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.213623	-999.25	1225.513672	400940.5938	87050.89844
1236.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.313721	-999.25	1225.61377	400940.5938	87050.89844
1236.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.413696	-999.25	1225.713745	400940.5938	87050.89844
1236.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.513794	-999.25	1225.813843	400940.5938	87050.89844
1236.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.61377	-999.25	1225.913818	400940.5938	87050.89844
1236.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.713867	-999.25	1226.013916	400940.5938	87050.89844
1236.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.813843	-999.25	1226.113892	400940.5938	87050.89844
1236.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1236.91394	-999.25	1226.213989	400940.5938	87050.89844
1237	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.014038	-999.25	1226.314087	400940.5938	87050.89844
1237.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.114014	-999.25	1226.414063	400940.5938	87050.89844
1237.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.214111	-999.25	1226.51416	400940.5938	87050.89844
1237.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.314087	-999.25	1226.614136	400940.5938	87050.89844
1237.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.414185	-999.25	1226.714233	400940.5938	87050.89844
1237.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.51416	-999.25	1226.814209	400940.5938	87050.89844
1237.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.614258	-999.25	1226.914307	400940.5938	87050.89844
1237.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.714233	-999.25	1227.014282	400940.5938	87050.89844
1237.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.814331	-999.25	1227.11438	400940.5938	87050.89844
1237.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.914429	-999.25	1227.214478	400940.5938	87050.89844
1238	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.014404	-999.25	1227.314453	400940.5938	87050.89844
1238.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.114502	-999.25	1227.414551	400940.5938	87050.89844
1238.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.214478	-999.25	1227.514526	400940.5938	87050.89844
1238.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.314575	-999.25	1227.614624	400940.5938	87050.89844
1238.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.414551	-999.25	1227.7146	400940.5938	87050.89844
1238.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.514648	-999.25	1227.814697	400940.5938	87050.89844
1238.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.614624	-999.25	1227.914673	400940.5938	87050.89844
1238.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.714722	-999.25	1228.014771	400940.5938	87050.89844
1238.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.814819	-999.25	1228.114868	400940.5938	87050.89844
1238.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.914795	-999.25	1228.214844	400940.5938	87050.89844
1239	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.014893	-999.25	1228.314941	400940.5938	87050.89844
1239.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.114868	-999.25	1228.414917	400940.5938	87050.89844
1239.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.214966	-999.25	1228.515015	400940.5938	87050.89844
1239.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.314941	-999.25	1228.61499	400940.5938	87050.89844
1239.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.415039	-999.25	1228.715088	400940.5938	87050.89844
1239.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.515015	-999.25	1228.815064	400940.5938	87050.89844
1239.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.615112	-999.25	1228.915161	400940.5938	87050.89844
1239.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.71521	-999.25	1229.015259	400940.5938	87050.89844
1239.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.815186	-999.25	1229.115234	400940.5938	87050.89844
1239.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.915283	-999.25	1229.215332	400940.5938	87050.89844
1240	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.015259	-999.25	1229.315308	400940.5938	87050.89844
1240.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.115356	-999.25	1229.415405	400940.5938	87050.89844
1240.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.215332	-999.25	1229.515381	400940.5938	87050.89844
1240.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.31543	-999.25	1229.615479	400940.5938	87050.89844
1240.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.415405	-999.25	1229.715454	400940.5938	87050.89844
1240.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.515503	-999.25	1229.815552	400940.5938	87050.89844
1240.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.615601	-999.25	1229.915649	400940.5938	87050.89844
1240.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.715576	-999.25	1230.015625	400940.5938	87050.89844
1240.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.815674	-999.25	1230.115723	400940.5938	87050.89844
1240.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.915649	-999.25	1230.215698	400940.5938	87050.89844
1241	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.015747	-999.25	1230.315796	400940.5938	87050.89844
1241.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.115723	-999.25	1230.415772	400940.5938	87050.89844
1241.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.21582	-999.25	1230.515869	400940.5938	87050.89844
1241.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.315796	-999.25	1230.615845	400940.5938	87050.89844
1241.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.415894	-999.25	1230.715942	400940.5938	87050.89844
1241.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.515869	-999.25	1230.815918	400940.5938	87050.89844
1241.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.615967	-999.25	1230.916016	400940.5938	87050.89844
1241.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.716065	-999.25	1231.016113	400940.5938	87050.89844
1241.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.81604	-999.25	1231.116089	400940.5938	87050.89844
1241.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.916138	-999.25	1231.216187	400940.5938	87050.89844
1242	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.016113	-999.25	1231.316162	400940.5938	87050.89844
1242.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.116211	-999.25	1231.41626	400940.5938	87050.89844
1242.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.216187	-999.25	1231.516235	400940.5938	87050.89844
1242.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.316284	-999.25	1231.616333	400940.5938	87050.89844
1242.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.41626	-999.25	1231.716309	400940.5938	87050.89844
1242.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.516357	-999.25	1231.816406	400940.5938	87050.89844
1242.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.616455	-999.25	1231.916504	400940.5938	87050.89844
1242.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.716431	-999.25	1232.01648	400940.5938	87050.89844
1242.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.816528	-999.25	1232.116577	400940.5938	87050.89844
1242.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.916504	-999.25	1232.216553	400940.5938	87050.89844
1243	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.016602	-999.25	1232.31665	400940.5938	87050.89844
1243.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.116577	-999.25	1232.416626	400940.5938	87050.89844
1243.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.216675	-999.25	1232.516724	400940.5938	87050.89844
1243.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.31665	-999.25	1232.616699	400940.5938	87050.89844
1243.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.416748	-999.25	1232.716797	400940.5938	87050.89844
1243.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.516846	-999.25	1232.816895	400940.5938	87050.89844
1243.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.616821	-999.25	1232.91687	400940.5938	87050.89844
1243.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.716919	-999.25	1233.016968	400940.5938	87050.89844
1243.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.816895	-999.25	1233.116943	400940.5938	87050.89844
1243.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.916992	-999.25	1233.217041	400940.5938	87050.89844
1244	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.016968	-999.25	1233.317017	400940.5938	87050.89844
1244.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.117065	-999.25	1233.417114	400940.5938	87050.89844
1244.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.217041	-999.25	1233.51709	400940.5938	87050.89844
1244.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.317139	-999.25	1233.617188	400940.5938	87050.89844
1244.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.417236	-999.25	1233.717285	400940.5938	87050.89844
1244.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.517212	-999.25	1233.817261	400940.5938	87050.89844
1244.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.61731	-999.25	1233.917358	400940.5938	87050.89844
1244.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.717285	-999.25	1234.017334	400940.5938	87050.89844
1244.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.817383	-999.25	1234.117432	400940.5938	87050.89844
1244.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.917358	-999.25	1234.217407	400940.5938	87050.89844
1245	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.017456	-999.25	1234.317505	400940.5938	87050.89844
1245.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.117432	-999.25	1234.417481	400940.5938	87050.89844
1245.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.217529	-999.25	1234.517578	400940.5938	87050.89844
1245.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.317627	-999.25	1234.617676	400940.5938	87050.89844
1245.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.417603	-999.25	1234.717651	400940.5938	87050.89844
1245.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.5177	-999.25	1234.817749	400940.5938	87050.89844
1245.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.617676	-999.25	1234.917725	400940.5938	87050.89844
1245.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.717773	-999.25	1235.017822	400940.5938	87050.89844
1245.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.817749	-999.25	1235.117798	400940.5938	87050.89844
1245.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.917847	-999.25	1235.217896	400940.5938	87050.89844
1246	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.017822	-999.25	1235.317871	400940.5938	87050.89844
1246.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.11792	-999.25	1235.417969	400940.5938	87050.89844
1246.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.218018	-999.25	1235.518066	400940.5938	87050.89844
1246.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.317993	-999.25	1235.618042	400940.5938	87050.89844
1246.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.418091	-999.25	1235.71814	400940.5938	87050.89844
1246.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.518066	-999.25	1235.818115	400940.5938	87050.89844
1246.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.618164	-999.25	1235.918213	400940.5938	87050.89844
1246.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.71814	-999.25	1236.018189	400940.5938	87050.89844
1246.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.818237	-999.25	1236.118286	400940.5938	87050.89844
1246.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.918213	-999.25	1236.218262	400940.5938	87050.89844
1247	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.018311	-999.25	1236.318359	400940.5938	87050.89844
1247.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.118408	-999.25	1236.418457	400940.5938	87050.89844
1247.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.218384	-999.25	1236.518433	400940.5938	87050.89844
1247.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.318481	-999.25	1236.61853	400940.5938	87050.89844
1247.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.418457	-999.25	1236.718506	400940.5938	87050.89844
1247.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.518555	-999.25	1236.818604	400940.5938	87050.89844
1247.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.61853	-999.25	1236.918579	400940.5938	87050.89844
1247.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.718628	-999.25	1237.018677	400940.5938	87050.89844
1247.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.818604	-999.25	1237.118652	400940.5938	87050.89844
1247.9	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.918701	-999.25	1237.21875	400940.5938	87050.89844
1248	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.018677	-999.25	1237.318726	400940.5938	87050.89844
1248.1	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.118774	-999.25	1237.418823	400940.5938	87050.89844
1248.2	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.218872	-999.25	1237.518921	400940.5938	87050.89844
1248.3	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.318848	-999.25	1237.618897	400940.5938	87050.89844
1248.4	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.418945	-999.25	1237.718994	400940.5938	87050.89844
1248.5	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.518921	-999.25	1237.81897	400940.5938	87050.89844
1248.6	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.619019	-999.25	1237.919067	400940.5938	87050.89844
1248.7	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.718994	-999.25	1238.019043	400940.5938	87050.89844
1248.8	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.819092	-999.25	1238.119141	400940.5938	87050.89844
